N1_C,loop1_intact,loop2_intact,N2_C,NN_C,N4_C,N3_C,Tm_insert_z,percC,Crun_maxlen,Crun,percGC,N2_G,N3_G,N4_G,NN_G,pos1compl,percG,N1_G,Grun,Grun_maxlen,align_InsSpc,maxmicrohom_InsHA,Tm_insert,length,longer40,VF_insert_z,VF_RTT,VF_insert,VF_RTT_z,smaller13,smaller7,smaller4,N4_T,nick2match,Trun_maxlen,percT,Trun,NN_T,N1_T,N2_T,N3_T,Arun,N1_A,N2_A,Arun_maxlen,mmr,N3_A,nick3match,pairedbases,N4_A,NN_A,percA
0.06081992908730896,0.06410385130912694,0.028528459733048732,0.018641459205888677,0.045972618137806724,0.15767560956321283,0.05463879379805352,0.20828278950283216,0.3304001906952465,0.6025283872455459,1.0,0.19526109125359542,-0.02541458594902466,-0.013888558163055335,-0.030616132247877632,-0.015305552717769816,0.0015268187971492837,-0.11870320209148932,-0.05052005378516929,0.13236468642918445,0.04285437931342868,0.10721299597259207,0.09713345142453367,0.1666284475606977,0.13290423390995987,0.049752384948359894,-0.04486845772219657,-0.11731833787573898,-0.09066284576696727,-0.05907977392318733,-0.1630969048884792,-0.1189457639636169,-0.04983881449964637,-0.04676519659511732,-0.010614857828144609,-0.015099229716472833,-0.10068692164012133,-0.03788841010834218,-0.00024124150667554842,-0.002600876086568033,0.003247492630082829,-0.01120627275723279,-0.017501378595223015,-0.006976743063309029,0.004366460963782588,-0.007841276346844568,0.001859362164079526,-0.02798536733240656,-0.029412882285618697,0.016010349350187435,-0.06744133585090398,-0.03215171233942186,-0.1243471366068788
0.2280230294496374,0.14834573334995174,0.11950394602388102,0.17954536621756056,0.1615737457311312,0.19884866364309892,0.14171541408541713,0.89641124318043,0.5673398707366191,0.3522321800234765,0.19526109125359542,1.0,0.21871145867059252,0.1664598926978702,0.13673861649595234,0.1661499075414326,0.09042710341777599,0.5408879423567761,0.14290264168914665,0.17769469618749056,0.3395233806415353,0.11205548828455986,0.1299131483921935,0.17960204158859214,0.028021936274794563,0.0010487652805705374,-0.31297796203173806,-0.2858557899010383,-0.22085310146711762,-0.4897188364949298,-0.04219980373999501,-0.0008298919916876309,-0.002438662637177883,-0.11945088135955881,-0.027902186612642023,-0.33376852716019517,-0.5564219043049063,-0.17126953127644187,-0.16006494221306902,-0.20455179293313724,-0.16488327004311315,-0.19987057699569039,-0.21687200629377082,-0.17236818872123785,-0.21687941816348477,-0.35781485478499964,0.006219763028045368,-0.12805853650499144,-0.12862060585187515,0.043929474674065765,-0.23382126292410524,-0.18765182509100342,-0.597479514078046
0.00599163715644924,-0.004545255505390419,0.028455417718225583,-0.30051136399240763,-0.0029038751105951188,-0.01965981765467733,-0.03602133555999965,0.20633091385637017,-0.0920821517157057,-0.0582164929692638,-0.02541458594902466,0.21871145867059252,1.0,0.09707569504818658,-0.025304447429821554,0.03737421165113069,-0.004604074133395123,0.3390871705941638,-0.019747830590706793,0.052494062708987,0.19402807464409633,0.02310241120928848,0.005785458850785256,-0.003568092631684493,-0.030900439182770353,0.0043249470988679485,-0.10244597868500703,-0.0491864493760991,-0.0587579505354799,-0.1184366298945282,0.04531974738961719,0.04510781566380425,0.005662522191826317,0.042153509462696415,0.1649886927997073,-0.0910410980492798,-0.1057770167074596,-0.03623077810893579,0.0028451586310818916,-0.04091433497333223,-0.30500870648526923,-0.06483337092283659,-0.06124036164526377,0.05418886446269586,-0.3687570902933387,-0.11191729606411778,-0.000965020963830541,0.0016178352625879383,0.0016189967023101629,0.04690085832691113,0.007506857497158534,-0.040213289525966124,-0.1460385464910362
0.06537832954086523,-0.0059521775207911016,0.010222779578896916,-0.13675865414601354,0.005530916445832809,-0.00375988975790075,-0.3762675943643089,0.16208594867907264,-0.09119810827205492,-0.0077882441095206536,-0.013888558163055335,0.1664598926978702,0.09707569504818658,1.0,0.004804672086095624,0.006790549392964547,0.011497297730032753,0.27964361094476076,-0.02677110053763926,0.10129658382087092,0.25505995494614864,0.10850139176250573,0.06898613398086911,0.08986991251831554,0.06690660413217724,0.012644174857755623,-0.11236658291591946,-0.11312148182668469,-0.11116760247636089,-0.12044812973110974,-0.053664070057130704,-0.03838703196841189,-0.03856141024686473,0.01785353368696499,0.08882238653420296,-0.029479579749265163,-0.0881868025676617,-0.05378146934628829,0.0029966073281970196,-0.08822093272632994,0.0890837477369984,-0.336300719362956,-0.023568295994975046,0.04834898141574702,-0.04524870106341294,-0.02623146834242437,0.001061936784911875,-0.32085476505004695,-0.3228029073356641,-0.012261467818119747,-0.0024302982804201086,-0.01629519447089426,-0.10373662525100055
-0.055219729829627195,-0.01404910351183217,-0.02284647912504048,-0.003093580716671382,-0.026928398562499345,-0.3688476573892897,0.04860800723518887,0.15252787162965584,-0.12246523121375949,-0.038891931619962336,-0.030616132247877632,0.13673861649595234,-0.025304447429821554,0.004804672086095624,1.0,0.07075400573352893,-0.004432097032838064,0.2782808537805249,0.031192097822761118,0.12515911038357908,0.19590419412613683,0.12839856213695566,0.07743024003682647,0.13113798233103355,0.08793037851490966,0.004952582287021563,-0.10986156770301331,-0.1218581697701904,-0.12010506387784146,-0.11344664035009085,-0.110666505349159,-0.07902684612561342,-0.10182876914661848,-0.28110452334662617,-0.017405619848271547,-0.012994830558428417,-0.07533513431317541,-0.037333128656933556,-0.010207319917846451,0.04096486158044405,-0.01112626456870327,-0.010541546290947775,-0.063893410498176,-0.016637072117529527,0.038020942379272074,-0.07179414461310231,0.00063350995984733,-0.03743143152086674,-0.040415787952873615,-0.002540260343839471,-0.37748887588654717,-0.0373462314071421,-0.08242158555761923
-0.017845313038130958,-0.05745103229137089,-0.04498174885093136,-0.012424808810869513,-0.3729606381720804,-0.04740561772368574,0.015622696725416461,0.08912334840269583,-0.11981901512370591,-0.018096800523770773,-0.015305552717769816,0.1661499075414326,0.03737421165113069,0.006790549392964547,0.07075400573352893,1.0,-0.013253088810535727,0.3085293057972393,-0.020024823008707258,0.007297791957318479,0.06858570184678614,-0.005208065990908188,0.021176805962294872,0.03210892230076147,-0.020319252771844338,-0.027300636987567486,-0.027922125867449916,-0.054451476963528304,0.005873688689640821,-0.13285571573837185,0.019133492280146828,-0.014689028858454837,-0.015954384342422797,-0.047568471023467826,0.008994688414119729,-0.04454455328386928,-0.10310461141157944,-0.02563071164158632,-0.3450738007606669,0.013958201890372593,-0.005461401255769319,-0.003157858494907134,-0.025734866895570932,0.02447476960646919,-0.01860898893034834,-0.04368746936921309,0.0010705725878976033,-0.020826274021859697,-0.020922229227908925,0.008964740303469138,0.020896479618840023,-0.3303210238303232,-0.08898809000766744
0.17096622404595832,0.004204713417131025,-0.002283477892247067,0.010592725522031025,0.004649392945534019,0.011991878864204275,-0.008782900805529422,0.05896291792001936,0.05597055218763957,0.008639168927692158,0.0015268187971492837,0.09042710341777599,-0.004604074133395123,0.011497297730032753,-0.004432097032838064,-0.013253088810535727,1.0,0.04414345705886867,0.14849222328346173,-0.003920900495025884,0.013039289136482718,0.03350730478305525,-0.010133974249417522,0.01656947065389589,0.00792930479710173,0.006497123946894502,-0.019543006105642184,-0.029536086527972114,-0.01676142764340655,-0.04161910182838514,-0.0180000404846218,0.0018811100460479203,0.00371860229376402,-0.003363792025222611,-0.0017487281428288273,-0.021354232110862664,-0.06051170189681014,-0.009246012709629572,0.005410835623085175,-0.15797319109293118,-0.022348980842593593,-0.008147005148495949,-0.019884531415704815,-0.16668834580100989,0.015041591180910028,-0.023956242816609723,0.004307718249145603,0.006316391486103862,0.006102413782712657,-0.17306695260180466,-0.005846015343532076,0.0038325336876778,-0.044188316880664325
-0.11701886319614746,-0.11153162935271047,-0.04790807400350738,-0.1324154628141772,-0.11147185988313486,-0.12354470554939781,-0.09588890412079576,0.4752809091396813,-0.3857604848320065,-0.20112879017436655,-0.11870320209148932,0.5408879423567761,0.3390871705941638,0.27964361094476076,0.2782808537805249,0.3085293057972393,0.04414345705886867,1.0,0.3151099064447243,0.25687938739823096,0.5508499539095278,0.06775966174945608,0.07140178609364954,0.06936173016275655,0.03020107196245775,0.03108679317242142,-0.27657716309305347,-0.22406163662583614,-0.21157460482880772,-0.3612103603297644,0.024023991904784874,0.03439129476585199,0.013730180670757527,-0.08493867619542789,0.06846047984079279,-0.2070411022962941,-0.340009806174489,-0.1099699215666121,-0.11270945447401344,-0.1299868978721777,-0.08294285042383223,-0.11875840061808629,-0.09661426396215528,-0.07533830265399293,-0.11846595877257662,-0.175133031672718,0.00035698035990943164,-0.07944446105858535,-0.07871841393909386,-0.01864799549060092,-0.09378224838393806,-0.09934919385817528,-0.28548514409639786
-0.34460526483197756,-0.03332486264095112,-0.0014216121828250921,-0.06729874094264422,0.01568019221027331,-0.020133599651788056,0.0018970983799285464,0.0729329971133345,-0.15176181797024196,-0.09156103582452566,-0.05052005378516929,0.14290264168914665,-0.019747830590706793,-0.02677110053763926,0.031192097822761118,-0.020024823008707258,0.14849222328346173,0.3151099064447243,1.0,0.02136240252429686,0.09237726729059774,0.13011035220631503,0.007128200126808165,0.031391322367406355,0.054722568512705086,0.08046044641691158,-0.06346017097455027,-0.07531083264846314,-0.07870814667661614,-0.07090146972461703,-0.04648871740283973,0.007949726878304543,0.0082429525855824,-0.023922104775243307,-0.053641698390722935,-0.04618143618999937,-0.12550733884208531,-0.0304143444504702,-0.02776172971780973,-0.3320597117913941,-0.07416625464907145,0.0062551497546190415,-0.04723075490282141,-0.34475398073377195,0.14669389578133246,-0.036343294971361614,0.00011536945164962768,0.02022061868978194,0.020161604759566125,-0.112409402190729,0.005473412041792975,0.033377910521183614,-0.040994343329839464
-0.028302310874106503,0.04170072161393251,0.05534380995213149,-0.04427745432434018,-0.004646642539781737,-0.007853925086127983,-0.04222857542453371,0.2200351292408702,-0.05658703859761708,0.09381584279809342,0.13236468642918445,0.17769469618749056,0.052494062708987,0.10129658382087092,0.12515911038357908,0.007297791957318479,-0.003920900495025884,0.25687938739823096,0.02136240252429686,1.0,0.5197325161675155,0.10361216552414869,0.08524308533317848,0.14396617824207258,0.14778309280158092,0.07401041291763885,-0.29951450967000603,-0.26132330819627053,-0.2929275505340237,-0.2548882014353459,-0.1237937485496049,-0.09026475231542085,-0.036835762488078155,-0.042638203296471035,0.03440637081047158,0.008571793189908588,-0.09756659879449557,-0.040188768655776114,0.02193620679911654,-0.018621708157590806,0.02943392933539433,-0.021931453491556473,-0.009427437088875657,0.024879906144179724,-0.03454513631788762,-0.011066334221587638,-0.001277741787143871,-0.03794570505603091,-0.038941588544399504,-0.005287046582834002,-0.07020033304954444,-0.025403705722594518,-0.10742993479945293
-0.0338362202694288,0.017970803768277678,0.025337383874179435,-0.08032237218229966,0.012533052748245685,-0.03792811888766896,-0.0833910810893876,0.3588624512395016,-0.16689210780670083,0.12475848546637243,0.04285437931342868,0.3395233806415353,0.19402807464409633,0.25505995494614864,0.19590419412613683,0.06858570184678614,0.013039289136482718,0.5508499539095278,0.09237726729059774,0.5197325161675155,1.0,0.3916434977194987,0.323385988736366,0.40313810882369666,0.41286162951473826,0.18876857541926245,-0.41220128202624345,-0.4902158219508218,-0.492657894842501,-0.3833594027946488,-0.35067052468218124,-0.27265404117746456,-0.1307384040529886,-0.060766267492720155,0.06576036277864591,0.07306110331027249,-0.19275439455303744,-0.020144392481313434,-0.022017650019875764,-0.06798509094880499,0.001138138793128651,-0.07579592865904762,0.004560803000265539,0.006754125001791104,-0.10446557026997974,0.03171120134622738,0.00410790600151346,-0.09476041728909865,-0.09865164314052366,-0.016143198671060704,-0.06337553343498302,-0.06491710185742967,-0.19915607753931006
-0.02534137616144752,-0.04332782489044753,-0.13124488926359418,-0.030461404464798128,0.04005194861110137,0.03252056076452739,-0.0030227142777446967,0.16071678104426096,0.05657305855755015,0.3952673044283412,0.10721299597259207,0.11205548828455986,0.02310241120928848,0.10850139176250573,0.12839856213695566,-0.005208065990908188,0.03350730478305525,0.06775966174945608,0.13011035220631503,0.10361216552414869,0.3916434977194987,1.0,0.5551789201741443,0.8183477863318508,0.8238040094070961,0.3392695789835601,-0.19018563859171364,-0.6033477786409108,-0.5266996599321809,-0.13553956850444127,-0.7755575827947193,-0.6579372105731233,-0.32270880353702,-0.09444385104456363,-0.03653407048694034,0.26331102923967176,-0.15940674937193142,0.06126121338002604,-0.048433868684548596,-0.12751474818390351,-0.04040555403331558,-0.05743058453212438,0.10516872753189344,0.01835679969198934,0.0500204299289256,0.31432934642822874,0.031364076717603925,-0.020708822664392567,-0.03150835644715313,0.02888130558016878,0.032840357008274,0.01258933383700355,0.026716462080521915
0.016190979718103335,-0.029842252587645703,-0.07736247539382317,-0.004937371910318054,0.02057467156436706,0.06358988955387118,0.015130720827400525,0.14147758907180272,0.07259530802892614,0.31950193898840606,0.09713345142453367,0.1299131483921935,0.005785458850785256,0.06898613398086911,0.07743024003682647,0.021176805962294872,-0.010133974249417522,0.07140178609364954,0.007128200126808165,0.08524308533317848,0.323385988736366,0.5551789201741443,1.0,0.5758460976511541,0.5171375009211611,0.2130852520311378,-0.10742123449910013,-0.4208578460835683,-0.3155464897807459,-0.16017243284757798,-0.49628894519045613,-0.4746543006893781,-0.254869800411955,-0.04107832681840635,0.006794603866390485,0.2203361806147371,-0.05928006886112038,0.10664582502201554,-0.008643290312993969,-0.0397130494258067,0.007790578081506544,-0.01419830316370287,0.09033430212822272,0.015533661302274971,-0.000930150340417155,0.18784450074205195,0.022808244493848426,-0.044029604848660094,-0.053829271059542154,0.046255343996357605,-0.015507861046295247,-0.03593778091568825,-0.0901727008608694
0.024970800741316204,-0.0523034369950734,-0.11930515994176294,0.004918776373280948,0.04545823882880221,0.08527366342975434,0.0448513257277565,0.20738206209780657,0.12909652757937645,0.45493934184289897,0.1666284475606977,0.17960204158859214,-0.003568092631684493,0.08986991251831554,0.13113798233103355,0.03210892230076147,0.01656947065389589,0.06936173016275655,0.031391322367406355,0.14396617824207258,0.40313810882369666,0.8183477863318508,0.5758460976511541,1.0,0.7112552689230075,0.21113739068570964,-0.17493169187734908,-0.5132519783684635,-0.41436659336806186,-0.16728041755191214,-0.7380335310690505,-0.8234048360856338,-0.5768319423550126,-0.06625003325796468,-0.027916111036258663,0.285434281874642,-0.1629847297232621,0.08913733566240596,-0.03718867744306976,-0.06294706638788368,-0.023079737154000076,-0.027035107336955886,0.11500932002310214,0.004919567131388116,0.041761970764166656,0.2966093065092715,0.011903020173257893,-0.03552075531642046,-0.05931842756170414,0.023043724173769063,0.0451508344053233,-0.045010533890116146,-0.04646008853837185
-0.025802928996226528,-0.04534523127598604,-0.13246158897293778,-0.036562636793902925,0.04159244191572752,0.00786536247282451,-0.026226796843560527,0.08920932621616348,0.001168617169357167,0.37697745015992395,0.13290423390995987,0.028021936274794563,-0.030900439182770353,0.06690660413217724,0.08793037851490966,-0.020319252771844338,0.00792930479710173,0.03020107196245775,0.054722568512705086,0.14778309280158092,0.41286162951473826,0.8238040094070961,0.5171375009211611,0.7112552689230075,1.0,0.6625975645872965,-0.16054315325825397,-0.7026383000426817,-0.6749889027036224,-0.1269049050766398,-0.7106800951118623,-0.5170907279239826,-0.22342405926801712,-0.07391471774281878,-0.012017401626141877,0.3760618355822556,-0.06845956447889272,0.14005048097534553,-0.004847095509262566,-0.06714411363756587,0.0032434785275579714,-0.0178153735199626,0.2147480067616904,0.03611781070058103,0.06284306577918555,0.40071394584932324,0.00829161975606653,-0.0032502449688053244,-0.01040353902442478,-0.001380569239568277,0.04541433962970511,-0.017353884661972466,0.03427883245719763
-0.043939021348103305,-0.027074011914099243,-0.07018182850302428,-0.044016124750168806,0.028016858176640718,-0.0026110036235893596,-0.010177446446608944,0.038813232152599915,-0.029285501404937832,0.12667112241764808,0.049752384948359894,0.0010487652805705374,0.0043249470988679485,0.012644174857755623,0.004952582287021563,-0.027300636987567486,0.006497123946894502,0.03108679317242142,0.08046044641691158,0.07401041291763885,0.18876857541926245,0.3392695789835601,0.2130852520311378,0.21113739068570964,0.6625975645872965,1.0,-0.03308503725112182,-0.46255301966482826,-0.4905349903645274,-0.040109850983590115,-0.171162407758367,-0.09690951849407453,-0.03724179090939302,-0.036366817116783454,0.0033608536269942955,0.18241313241980592,-0.03044801273980654,0.0858919581095433,-0.006057981608428319,-0.0479478521962933,0.002988032533154006,-0.014884790812782362,0.18690205219056177,0.00929506556869395,0.033861981109407725,0.22132056672164496,0.001869694726318601,0.016163823834530532,0.014969989918661119,-0.017696520915280917,0.04163557720753041,0.005882795980296156,0.028194948560867638
